anotador,anillador,codigo,talla_anillo,numero_anillo,nombre_especie,codigo_especie,edad,edad_por,edad_por,sexo, sexo_por, sexo_por,codigo_ciclo,protuberancia_cloacal,parche_Incubacion,grasa,muda_cuerpo,muda_vuelo,desgaste_vuelo,plumaje_juvenil,limite_muda,limite_muda,osificacion,ala,cola,tarso,l_pico,a_pico,n_pico,peso,estado,dia,mes,anho,hora_captura,estacion,red,notas,Fotos,limite,limite_2,muda_vuelo,cmen,cmed1,cmed2,cmed3,cmed4,cmed5,cmed6,cmed7,cmed8,cmed9,cmed10,cmay1,cmay2,cmay3,cmay4,cmay5,cmay6,cmay7,cmay8,cmay9,cmay10,cc,a1,a2,a3,cprim1,cprim2,cprim3,cprim4,cprim5,cprim6,cprim7,cprim8,cprim9,cprim10,sec9,sec8,sec7,sec6,sec5,sec4,sec3,sec2,sec1,prim1,prim2,prim3,prim4,prim5,prim6,prim7,prim8,prim9,prim10,rec_izq6,rec_izq5,rec_izq4,rec_izq3,rec_izq2,rec_izq1,rec_der1,rec_der2,rec_der3,rec_der4,rec_der5,rec_der6,notas_muda
DGO,RPP,N,B,13280,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,I,N,N,L,N,N,,6,66,60,23.3,8.8,4.1,5.3,12.9,N,12,9,2019,1203,TR10,2,,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,13284,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,M,P,V,A,4,56,55,21.9,8.5,3.9,5.3,11.4,N,16,9,2019,806,TR02,7,,SI,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,13293,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,L,P,V,A,4,58,56,20.4,7.6,4,5.7,11.3,N,18,9,2019,805,TR04,5,,SI,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13295,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,P,N,N,N,N,I,N,N,,6,62,57,22,8.1,3.4,5.7,12.6,N,18,9,2019,820,TR04,2,,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,13296,Myiothlypis fraseri,MYIFRA,P,F,,D,D,,FCF,N,N,N,N,N,L,P,V,A,6,63,57,23.4,8.8,4,5.4,12.5,N,18,9,2019,828,TR04,2,,SI,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,13300,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,I,N,L,M,V,A,5,63,58,23.5,8.5,4,5.1,,N,19,9,2019,633,TR05 ,7,,SI,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12801,Myiothlypis fraseri,MYIFRA,P,F,,D,D,,FCF,N,N,I,N,N,L,M,V,,4,63,57,22.6,8.3,4,5.4,13.1,N,19,9,2019,720,TR05 ,11,LCA: 19 LCN 0 LCB:7 LCP:25,NO,V,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO ,RPP,N,B,12802,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,N,N,N,L,N,N,,6,65,57,22.5,9.1,3.9,5.7,13.2,N,19,9,2019,825,TR05 ,3,LCA:16 LCN:29 LCB:4 LCP: 24,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12804,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,L,N,N,I,N,N,,6,64,58,23.5,8.4,4,5.6,13.7,N,20,9,2019,709,TR06 ,3,LCP:24 LCA:17 LCN:29 LCB: 5,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12805,Myiothlypis fraseri,MYIFRA,P,M,J,D,D,,FCF,N,N,I,N,N,L,M,V,A,5,63,58,22.2,8.4,4,5.7,12.6,N,20,9,2019,707,TR06 ,5,LCP:26 LCA:12 LCN:17 LCB:7,SI,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12806,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,L,N,N,L,N,N,,6,65,57,22.6,8,4.2,5.6,12.6,N,20,9,2019,715,TR06 ,5,LCP: 25 LCA:20 LCN:39 LCB:5 / COBERTORAS MAYORES CON BORDES GRISES ,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12807,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,I,N,L,P,V,,6,62,60,22.4,7.9,3.9,5.5,12.4,N,21,9,2019,902,TR07 ,9,LCP:23 LCA:20 LCN:12 LCB:5,NO,V,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12808,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,N,N,N,I,N,N,,6,68,62,23.4,8.5,4.1,5.3,12.9,N,22,9,2019,620,TR08 ,2,,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12809,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,L,P,V,,3,62,55,22.8,8.7,3.9,5.3,12.5,N,22,9,2019,720,TR08 ,1,,NO,V,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12810,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,N,N,N,M,N,N,,6,64,59,22,8.5,4.1,5.9,13.1,N,22,9,2019,703,TR08 ,1,,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12811,Myiothlypis fraseri,MYIFRA,P,M,F,D,D,,FCF,N,N,I,N,N,M,P,V,A,D,60,57,23.9,8.3,4.2,5.6,12.3,N,22,9,2019,707,TR08 ,3,,SI,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12812,Myiothlypis fraseri,MYIFRA,P,F,S,D,D,,FPF,N,N,N,I,N,L,M,N,,4,63,56,23.7,8.7,4,5.9,12.9,N,22,9,2019,705,TR08 ,1,CM 1-5(5) 6-10(0),SI,N ,,,,,,,,,,,,,,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12813,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,L,N,N,M,P,V,A,4,62,56,24,8.3,4.1,5.6,,N,22,9,2019,708,TR08 ,3,,NO,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12814,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,L,N,N,N,N,N,,6,66,61,23.5,8.6,4.1,5.7,13.7,N,22,9,2019,859,TR08 ,1,,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12816,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,I,N,N,N,N,N,,6,67,59,22.5,8.6,4.2,5.3,13.5,N,23,9,2019,803,TR09,5,,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12817,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,M,M,G,,5,60,54,22.5,8.7,3.8,5.7,12.3,N,23,9,2019,956,TR09,8,FOTOS DEL LIMTE MUY EVIDENTE PARA PONER EN SUSTENTACION 3369- 3371 Y 3352,SI,G,,,,,,,,,,,,,,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12818,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,L,N,N,M,M,G,,3,60,55,23.1,8.9,3.9,5.3,12.3,N,24,9,2019,719,TR11,10,,SI,G,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12819,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,L,P,G,,4,59,53,21.9,7.8,3.9,5.3,11.3,N,24,9,2019,841,TR11,6,,SI,G,,,,,                         ,,,,,,,,,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHM,RPP,N,B,12820,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,L,P,V,A,6,61,55,22.1,8.2,4,5.3,12.6,N,25,9,2019,700,TR10,2,,SI,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHM,RPP,N,B,12821,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,M,P,G,,3,57,51,21.2,7.8,3.5,5.3,10.2,N,25,9,2019,703,TR10,3,FOTOS 3502-3506,SI,G,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRP,RPP,N,B,12822,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,L,I,N,L,N,N,,6,66,61,23.6,8.3,4,5.4,13.3,N,25,9,2019,809,TR10,7,,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHM,DGO,N,B,12824,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,N,N,N,L,N,N,,6,66,62,22.6,9.1,4.2,5.6,13.5,N,25,9,2019,1022,TR10,4,,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12828,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,I,N,N,I,N,N,,6,65,60,22.7,8.2,4,5.5,13.4,N,28,9,2019,723,TR02,8,,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12829,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,M,P,V,,4,64,58,23,8.3,4,5.8,12.9,N,28,9,2019,803,TR02,7,,NO,V,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAN,RPP,N,B,12831,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,L,N,N,,6,66,54,22.4,8.3,4.3,5.2,12.6,N,29,9,2019,1010,TR03,1,,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12832,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,L,N,N,,6,64,57,21.7,8.2,3.8,5.8,13.5,N,30,9,2019,742,TR04,7,,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLC,TAV,R,B,13213,Myiothlypis fraseri,MYIFRA,P,J,,D,D,,FCF,N,N,N,N,N,L,P,G,,6,63,,23,8.6,3.7,5.4,11.9,N,21,8,2019,928,TR05 ,6,NO TIENE COLA / RI6: 53 MM /LCA(12) LCN(14) LCP(10) LCP (12) / ULTIMAS PLUMAS DE LA CORONA NARANJAS / CM 1-6 PUNTAS BLANCAS ,NO,G,,,,,,,,,,,,,,5,5,5,5,5,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAV,TAV,R,B,13353,Myiothlypis fraseri,MYIFRA,P,J,,D,D,,FCF,P,N,N,I,N,L,P,G,,5,64,59,23.5,8.2,3.9,5.5,13,N,25,8,2019,702,TR09,2,cobertora  mayor 1 vieja,NO,G,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAV,TAV,R,B,13355,Myiothlypis fraseri,MYIFRA,P,J,M,D,D,,FCF,M,N,N,N,N,L,P,V,A,5,64,60,23,8,4.2,5.3,13.6,N,25,8,2019,703,TR09,7,,NO,V,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAV,TAV,R,B,12660,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,I,N,I,N,L,M,6,65,62,23.3,9,4,5.5,13.7,N,25,8,2019,915,TR09,4,,,L,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAV,TAV,R,B,12458,Myiothlypis fraseri,MYIFRA,P,J,M,D,D,,FCF,N,N,N,N,N,I,P,G,,6,62,58,24,8.6,3.9,5.8,12.7,N,26,8,2019,714,TR10,3,,NO,G,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLC,TAV,R,B,8877,Myiothlypis fraseri,MYIFRA,P,J,,D,D,,FCF,N,N,N,N,N,I,P,V,,6,63,57,23,8.2,4,5.8,12.6,N,26,8,2019,732,TR10,2,,NO,V,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLC,TAV,R,B,8872,Myiothlypis fraseri,MYIFRA,P,J,,D,D,,FCF,P,N,N,N,N,L,P,V,,6,65,61,23,8.9,4.1,5.8,11.4,N,26,8,2019,727,TR10,2,,NO,V,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLC,TAV,R,B,13385,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,I,N,N,,6,68,61,22.8,8.3,3.9,5.5,13.1,N,26,8,2019,936,TR10,8,,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DLC,TAV,R,B,12671,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,I,N,N,,,,,,,,,,N,27,8,2019,717,TR11,10,ESCAPO DEL ANILLADOR,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,R,B,13231,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,L,N,N,L,N,N,,5,65,61,23,8.2,4.1,5.5,13.8,N,9,9,2019,1010,TR08,10,,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,DGO,R,B,13266,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,N,N,N,N,N,I,N,N,,6,65,61,23.1,8.3,4.2,5.3,12.7,N,9,9,2019,1059,TR08,8,,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DGO,RPP,R,B,13232,Myiothlypis fraseri,MYIFRA,P,M,J,D,D,,FCF,N,N,N,N,N,L,P,V,A,3,59,57,21.9,8.8,3.9,5.7,12.1,N,9,9,2019,1220,TR08,9,,SI,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,R,B,8853,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,L,N,N,L,P,V,A,5,64,56,24.2,8.8,4.1,5.8,12.7,N,10,9,2019,840,TR09,7,,SI,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,R,B,8889,Myiothlypis fraseri,MYIFRA,P,M,F,D,D,,FCF,N,N,I,N,A,M,P,V,A,4,60,52,22.9,8.5,3.9,5.3,12.3,N,11,9,2019,650,TR11,1,,NO,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,R,B,12669,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,L,P,V,,5,61,56,22,9.6,3.7,5.1,11.1,N,11,9,2019,925,TR11,2,,NO,V,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,R,B,13219,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,M,N,N,M,M,V,A,5,52,55,23.6,9.2,3.7,5.7,13.2,N,20,9,2019,708,TR06,5,,NO,V,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,CSG,R,B,13227,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,I,P,G,A,5,65,60,24.3,8.4,4.3,5.3,12.5,N,22,9,2019,620,TR08,1,LCA 14 LCN 18 LCB 6 LCP 25 CM10(0),NO,G,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,R,B,13355,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,L,P,G,A,4,64,57,22.6,8.2,4.2,5.3,13.3,N,23,9,2019,658,TR09,1,LCP 25 LCA 16 LCN 19 LCB 6 BORDES BLANCOS EN CM,SI,G,A,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,R,B,13353,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,I,P,G,A,5,64,57,23.5,8.3,4,5.4,12.4,N,23,9,2019,740,TR09,1,LCA 16 LCN 22 LCB 5 LCP 26 / CM 10(0),NO,G,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,R,B,13274,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,L,P,V,A,6,63,57,22.7,8.4,4.1,5.8,12.4,N,24,9,2019,758,TR11,6,,NO,V,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHM,RPP,R,B,13240,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,M,P,G,A,4,65,60,23,8.1,4.2,5.5,13.1,N,25,9,2019,714,TR10,8,LCA 17 LCN 22 LCP 26 LCB 7 ,SI,G,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHM,RPP,R,B,12458,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,N,N,L,P,G,,5,61,56,24,8.5,4.1,5.3,12.9,N,25,9,2019,834,TR10,4,LCP 24 LCA 16 LCN 21 LCB 7 CM 8-10(0),NO,G,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12837,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,L,N,N,L,P ,V,A,5,66,61,23.7,8.6,4.8,5.5,13.2,N,16,11,2019,650,TR03,7,LCP: 23  LCA:16 LCN:26 LB:6,SI,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12841,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,N,N,N,I,N,N,,6,64,59,23.1,8.3,3.9,5.2,13.3,N,17,11,2019,613,TR04,3,LCP: 23  LCA:17 LCN:33 LB:5,SI,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12842,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,N,I,N,M,P,V,A,4,62,58,21.5,8.7,3.8,5.5,11.6,N,17,11,2019,658,TR04,4,LCP:25 LCA:14 LCN:13 LB: 5,SI,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12843,Myiothlypis fraseri,MYIFRA,A,K,S,D,D,,DCB,N,N,I,N,N,I,N,N,,6,65,59,22.3,8.4,3.7,5.2,12.1,N,17,11,2019,1116,TR04,7,LCP:23 LCA:18 LCN:30 LB:6,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12847,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,I,P,V,A,5,67,63,23.6,8.1,4.1,5.4,12.7,N,19,11,2019,610,TR06,3,CP: 26 CA:16 CN:27 LB: 6 / APARIENCIA DE ADULTO,SI,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12849,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,M,P,V,A,3,61,56,22.5,8.6,3.7,5.5,12.8,N,20,11,2019,654,TR07,9,CP: 23 CA: 13 CN:17 LB:4,NO,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12850,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,L,N,N,M,P,V,A,5,61,55,22.5,8.2,4.2,5.4,14.2,N,21,11,2019,630,TR08,5,CP: 22 CA:17 CN: 30 LB:6,SI,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSG,RPP,N,B,12851,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,N,N,P,G,G,4,61,55,23.1,8.2,4.2,6.1,12.7,N,21,11,2019,630,TR08,5,CP: 25 CA: 14 CN: 21 LB:6 / 2 ULTIMAS COBETORAS MAYORES VIEJAS,NO,G,G,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12852,Myiothlypis fraseri,MYIFRA,P,M,,D,D,,FCF,N,N,I,N,A,L,P,V,A,5,60,53,22.5,7.6,3.9,5.6,12.6,N,21,11,2019,700,TR08,3,CP: 22 CA:16 CN:24 LB:05 / PD2 AUSENTE,NO,V,A,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
RPP,RPP,N,B,12853,Myiothlypis fraseri,MYIFRA,A,K,,D,D,,DCB,P ,N,N,N,N,L,N,N,,6,67,61,22.4,8.9,4.5,6.5,12.5,N,21,11,2019,706,TR08,4,CP: 24 CA:16 CN: 29 LB: 5,,N ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
